"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Type"
"BP","GO:0016114","terpenoid biosynthetic process","2/78","16/18888",0.125,30.2692307692308,7.54217716837731,0.00194587887348535,0.0108156480357579,0.00624359359533029,"1543/8644",2,"ZBM"
"BP","GO:0070230","positive regulation of lymphocyte apoptotic process","2/78","16/18888",0.125,30.2692307692308,7.54217716837731,0.00194587887348535,0.0108156480357579,0.00624359359533029,"581/7474",2,"ZBM"
"BP","GO:0071895","odontoblast differentiation","2/78","16/18888",0.125,30.2692307692308,7.54217716837731,0.00194587887348535,0.0108156480357579,0.00624359359533029,"7040/5054",2,"ZBM"
"BP","GO:0006473","protein acetylation","3/78","60/18888",0.05,12.1076923076923,5.54921772788259,0.00195739175982621,0.0108361207823979,0.0062554119819288,"3066/10013/5563",3,"ZBM"
"BP","GO:0046456","icosanoid biosynthetic process","3/78","60/18888",0.05,12.1076923076923,5.54921772788259,0.00195739175982621,0.0108361207823979,0.0062554119819288,"1906/8644/873",3,"ZBM"
"BP","GO:0048167","regulation of synaptic plasticity","5/78","216/18888",0.0231481481481481,5.6054131054131,4.38363557181609,0.00200344367012535,0.0110559829377408,0.00638233271200582,"952/2903/2904/2902/2906",5,"ZBM"
"BP","GO:0051209","release of sequestered calcium ion into cytosol","4/78","129/18888",0.0310077519379845,7.50864639236732,4.77655831922967,0.00200509517151224,0.0110559829377408,0.00638233271200582,"581/2147/779/775",4,"ZBM"
"BP","GO:0040013","negative regulation of locomotion","7/78","431/18888",0.0162412993039443,3.9328930929859,3.96632872744931,0.0020125051834903,0.0110747800157081,0.00639318377846245,"596/7040/5054/3065/7474/3066/10013",7,"ZBM"
"BP","GO:0030098","lymphocyte differentiation","7/78","432/18888",0.0162037037037037,3.92378917378917,3.95870855871751,0.00203896302351593,0.011149525444864,0.0064363323795648,"596/7040/581/3575/9734/9759/6095",7,"ZBM"
"BP","GO:0097193","intrinsic apoptotic signaling pathway","6/78","319/18888",0.0188087774294671,4.55461779599711,4.12314291065972,0.0020513700620583,0.011149525444864,0.0064363323795648,"596/581/836/3065/842/5423",6,"ZBM"
"BP","GO:0043470","regulation of carbohydrate catabolic process","3/78","61/18888",0.0491803278688525,11.9092055485498,5.49543245955604,0.00205256089842903,0.011149525444864,0.0064363323795648,"9759/5465/5563",3,"ZBM"
"BP","GO:0045599","negative regulation of fat cell differentiation","3/78","61/18888",0.0491803278688525,11.9092055485498,5.49543245955604,0.00205256089842903,0.011149525444864,0.0064363323795648,"7040/7474/6095",3,"ZBM"
"BP","GO:0048599","oocyte development","3/78","61/18888",0.0491803278688525,11.9092055485498,5.49543245955604,0.00205256089842903,0.011149525444864,0.0064363323795648,"596/1906/668",3,"ZBM"
"BP","GO:0086002","cardiac muscle cell action potential involved in contraction","3/78","61/18888",0.0491803278688525,11.9092055485498,5.49543245955604,0.00205256089842903,0.011149525444864,0.0064363323795648,"776/775/783",3,"ZBM"
"BP","GO:0050864","regulation of B cell activation","4/78","130/18888",0.0307692307692308,7.4508875739645,4.75261109129569,0.00206233996668005,0.011149525444864,0.0064363323795648,"596/7040/836/952",4,"ZBM"
"BP","GO:0051283","negative regulation of sequestering of calcium ion","4/78","130/18888",0.0307692307692308,7.4508875739645,4.75261109129569,0.00206233996668005,0.011149525444864,0.0064363323795648,"581/2147/779/775",4,"ZBM"
"BP","GO:0055007","cardiac muscle cell differentiation","4/78","130/18888",0.0307692307692308,7.4508875739645,4.75261109129569,0.00206233996668005,0.011149525444864,0.0064363323795648,"7040/1906/5465/8841",4,"ZBM"
"BP","GO:0050679","positive regulation of epithelial cell proliferation","5/78","219/18888",0.0228310502283105,5.52862662451704,4.34072666082865,0.00212742252683949,0.0114789581955004,0.00662650537753635,"367/5578/2152/7474/10013",5,"ZBM"
"BP","GO:0048872","homeostasis of number of cells","6/78","322/18888",0.0186335403726708,4.51218346870521,4.09336386035912,0.00214983026381164,0.0115363595640086,0.0066596417014622,"596/581/836/3575/10013/5423",6,"ZBM"
"BP","GO:0002763","positive regulation of myeloid leukocyte differentiation","3/78","62/18888",0.0483870967741935,11.7171215880893,5.44288764172491,0.00215056413837732,0.0115363595640086,0.0066596417014622,"7040/841/5578",3,"ZBM"
"BP","GO:2000351","regulation of endothelial cell apoptotic process","3/78","62/18888",0.0483870967741935,11.7171215880893,5.44288764172491,0.00215056413837732,0.0115363595640086,0.0066596417014622,"7040/5054/8644",3,"ZBM"
"BP","GO:0040029","epigenetic regulation of gene expression","5/78","220/18888",0.0227272727272727,5.5034965034965,4.3265992227797,0.00216996799013918,0.0116179330690624,0.00670673197400239,"3065/9734/9759/3066/10013",5,"ZBM"
"BP","GO:0051282","regulation of sequestering of calcium ion","4/78","132/18888",0.0303030303030303,7.33799533799534,4.70547166648819,0.00218020399544633,0.0116502020451649,0.00672536001846682,"581/2147/779/775",4,"ZBM"
"BP","GO:0034392","negative regulation of smooth muscle cell apoptotic process","2/78","17/18888",0.117647058823529,28.4886877828054,7.30155575228625,0.00219943770891101,0.0117077761120494,0.00675859603669415,"2099/1906",2,"ZBM"
"BP","GO:0120305","regulation of pigmentation","2/78","17/18888",0.117647058823529,28.4886877828054,7.30155575228625,0.00219943770891101,0.0117077761120494,0.00675859603669415,"596/581",2,"ZBM"
"BP","GO:0030099","myeloid cell differentiation","7/78","439/18888",0.0159453302961276,3.86122305940074,3.90599744534012,0.00223181642699011,0.0118573279652757,0.00684492844968377,"7040/841/836/5578/842/10013/2739",7,"ZBM"
"BP","GO:0032757","positive regulation of interleukin-8 production","3/78","63/18888",0.0476190476190476,11.5311355311355,5.3915343688377,0.0022514307082282,0.0119386210735166,0.00689185685640333,"5054/2152/7474",3,"ZBM"
"BP","GO:0043583","ear development","5/78","223/18888",0.0224215246636771,5.42945843394274,4.28472998477965,0.00230133618902283,0.0121799207862623,0.00703115293335344,"596/1906/7474/2561/2558",5,"ZBM"
"BP","GO:0030888","regulation of B cell proliferation","3/78","64/18888",0.046875,11.3509615384615,5.3413264082407,0.0023551893441861,0.0123938481078082,0.00715464763753153,"596/836/952",3,"ZBM"
"BP","GO:0040014","regulation of multicellular organism growth","3/78","64/18888",0.046875,11.3509615384615,5.3413264082407,0.0023551893441861,0.0123938481078082,0.00715464763753153,"596/8841/9254",3,"ZBM"
"BP","GO:0071384","cellular response to corticosteroid stimulus","3/78","64/18888",0.046875,11.3509615384615,5.3413264082407,0.0023551893441861,0.0123938481078082,0.00715464763753153,"1906/842/8644",3,"ZBM"
"BP","GO:0051208","sequestering of calcium ion","4/78","136/18888",0.0294117647058824,7.12217194570136,4.61408481821739,0.00242974280429644,0.0126261679419232,0.00728875986303599,"581/2147/779/775",4,"ZBM"
"BP","GO:0001503","ossification","7/78","446/18888",0.015695067264574,3.80062090375992,3.85435879887347,0.00243851597278608,0.0126261679419232,0.00728875986303599,"596/5747/7421/6256/7474/1594/9970",7,"ZBM"
"BP","GO:0009150","purine ribonucleotide metabolic process","7/78","446/18888",0.015695067264574,3.80062090375992,3.85435879887347,0.00243851597278608,0.0126261679419232,0.00728875986303599,"7040/9759/5465/6095/5563/6820/785",7,"ZBM"
"BP","GO:0002931","response to ischemia","3/78","65/18888",0.0461538461538462,11.1763313609467,5.29222001487957,0.00246186829435677,0.0126261679419232,0.00728875986303599,"596/842/1728",3,"ZBM"
"BP","GO:0009994","oocyte differentiation","3/78","65/18888",0.0461538461538462,11.1763313609467,5.29222001487957,0.00246186829435677,0.0126261679419232,0.00728875986303599,"596/1906/668",3,"ZBM"
"BP","GO:0030225","macrophage differentiation","3/78","65/18888",0.0461538461538462,11.1763313609467,5.29222001487957,0.00246186829435677,0.0126261679419232,0.00728875986303599,"7040/841/5578",3,"ZBM"
"BP","GO:0045682","regulation of epidermis development","3/78","65/18888",0.0461538461538462,11.1763313609467,5.29222001487957,0.00246186829435677,0.0126261679419232,0.00728875986303599,"7421/1594/6820",3,"ZBM"
"BP","GO:1905330","regulation of morphogenesis of an epithelium","3/78","65/18888",0.0461538461538462,11.1763313609467,5.29222001487957,0.00246186829435677,0.0126261679419232,0.00728875986303599,"2099/367/7474",3,"ZBM"
"BP","GO:0062012","regulation of small molecule metabolic process","6/78","331/18888",0.0181268882175227,4.38949570067395,4.00617202646573,0.00246675565842358,0.0126261679419232,0.00728875986303599,"9759/5465/1594/6095/5563/8644",6,"ZBM"
"BP","GO:0019373","epoxygenase P450 pathway","2/78","18/18888",0.111111111111111,26.9059829059829,7.08083983244069,0.00246775897997849,0.0126261679419232,0.00728875986303599,"1543/1571",2,"ZBM"
"BP","GO:0030812","negative regulation of nucleotide catabolic process","2/78","18/18888",0.111111111111111,26.9059829059829,7.08083983244069,0.00246775897997849,0.0126261679419232,0.00728875986303599,"9759/5465",2,"ZBM"
"BP","GO:0033122","negative regulation of purine nucleotide catabolic process","2/78","18/18888",0.111111111111111,26.9059829059829,7.08083983244069,0.00246775897997849,0.0126261679419232,0.00728875986303599,"9759/5465",2,"ZBM"
"BP","GO:0045820","negative regulation of glycolytic process","2/78","18/18888",0.111111111111111,26.9059829059829,7.08083983244069,0.00246775897997849,0.0126261679419232,0.00728875986303599,"9759/5465",2,"ZBM"
"BP","GO:0051917","regulation of fibrinolysis","2/78","18/18888",0.111111111111111,26.9059829059829,7.08083983244069,0.00246775897997849,0.0126261679419232,0.00728875986303599,"5054/2147",2,"ZBM"
"BP","GO:2000811","negative regulation of anoikis","2/78","18/18888",0.111111111111111,26.9059829059829,7.08083983244069,0.00246775897997849,0.0126261679419232,0.00728875986303599,"596/5747",2,"ZBM"
"BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","6/78","332/18888",0.0180722891566265,4.37627432808156,3.99667634639213,0.00250402959308567,0.0127881068517733,0.00738224300311525,"596/581/5747/952/785/784",6,"ZBM"
"BP","GO:0010212","response to ionizing radiation","4/78","138/18888",0.0289855072463768,7.01895206243032,4.56976834881427,0.00256159538117404,0.0130580037110309,0.00753804747237026,"596/581/836/5423",4,"ZBM"
"BP","GO:0001655","urogenital system development","3/78","66/18888",0.0454545454545455,11.006993006993,5.24417376147691,0.00257149532297253,0.0130603652366752,0.00753941071998513,"2099/367/7474",3,"ZBM"
"BP","GO:0050771","negative regulation of axonogenesis","3/78","66/18888",0.0454545454545455,11.006993006993,5.24417376147691,0.00257149532297253,0.0130603652366752,0.00753941071998513,"7474/10013/4133",3,"ZBM"
"BP","GO:0060485","mesenchyme development","6/78","336/18888",0.0178571428571429,4.32417582417582,3.95906517513512,0.00265738678089386,0.0134590410996255,0.00776955597400044,"596/7040/5747/1906/7474/3066",6,"ZBM"
"BP","GO:0034329","cell junction assembly","7/78","453/18888",0.0154525386313466,3.74189166242146,3.80375218396394,0.00265971657568467,0.0134590410996255,0.00776955597400044,"596/5747/5578/7474/2561/2556/2558",7,"ZBM"
"BP","GO:0033194","response to hydroperoxide","2/78","19/18888",0.105263157894737,25.4898785425101,6.87738573057765,0.00275071960665625,0.0137189042724766,0.00791956825586379,"1612/952",2,"ZBM"
"BP","GO:0045618","positive regulation of keratinocyte differentiation","2/78","19/18888",0.105263157894737,25.4898785425101,6.87738573057765,0.00275071960665625,0.0137189042724766,0.00791956825586379,"7421/1594",2,"ZBM"
"BP","GO:0060602","branch elongation of an epithelium","2/78","19/18888",0.105263157894737,25.4898785425101,6.87738573057765,0.00275071960665625,0.0137189042724766,0.00791956825586379,"2099/7474",2,"ZBM"
"BP","GO:0070242","thymocyte apoptotic process","2/78","19/18888",0.105263157894737,25.4898785425101,6.87738573057765,0.00275071960665625,0.0137189042724766,0.00791956825586379,"581/7474",2,"ZBM"
"BP","GO:0086014","atrial cardiac muscle cell action potential","2/78","19/18888",0.105263157894737,25.4898785425101,6.87738573057765,0.00275071960665625,0.0137189042724766,0.00791956825586379,"775/783",2,"ZBM"
"BP","GO:0086026","atrial cardiac muscle cell to AV node cell signaling","2/78","19/18888",0.105263157894737,25.4898785425101,6.87738573057765,0.00275071960665625,0.0137189042724766,0.00791956825586379,"775/783",2,"ZBM"
"BP","GO:0086066","atrial cardiac muscle cell to AV node cell communication","2/78","19/18888",0.105263157894737,25.4898785425101,6.87738573057765,0.00275071960665625,0.0137189042724766,0.00791956825586379,"775/783",2,"ZBM"
"BP","GO:1902514","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","2/78","19/18888",0.105263157894737,25.4898785425101,6.87738573057765,0.00275071960665625,0.0137189042724766,0.00791956825586379,"783/782",2,"ZBM"
"BP","GO:0008203","cholesterol metabolic process","4/78","141/18888",0.0283687943262411,6.8696126568467,4.50492435551131,0.00276847628669935,0.0137826301467335,0.00795635555321775,"1576/1565/5563/6820",4,"ZBM"
"BP","GO:0010611","regulation of cardiac muscle hypertrophy","3/78","68/18888",0.0441176470588235,10.683257918552,5.15110663184263,0.00279970227825337,0.0138881288641673,0.00801725723144429,"1906/5578/5465",3,"ZBM"
"BP","GO:0072577","endothelial cell apoptotic process","3/78","68/18888",0.0441176470588235,10.683257918552,5.15110663184263,0.00279970227825337,0.0138881288641673,0.00801725723144429,"7040/5054/8644",3,"ZBM"
"BP","GO:0034341","response to type II interferon","4/78","142/18888",0.028169014084507,6.82123510292524,4.48372944902203,0.002839907565304,0.0140372573942169,0.00810334527092381,"1906/1612/7474/1594",4,"ZBM"
"BP","GO:0046165","alcohol biosynthetic process","4/78","142/18888",0.028169014084507,6.82123510292524,4.48372944902203,0.002839907565304,0.0140372573942169,0.00810334527092381,"1576/1594/5563/8912",4,"ZBM"
"BP","GO:0019229","regulation of vasoconstriction","3/78","69/18888",0.0434782608695652,10.5284280936455,5.10601314923993,0.00291833535164436,0.0143992018776321,0.00831228645050405,"1906/952/1131",3,"ZBM"
"BP","GO:0030534","adult behavior","4/78","144/18888",0.0277777777777778,6.72649572649573,4.44194772176281,0.00298654180951419,0.0147095155315574,0.00849142248893527,"5465/3066/2906/785",4,"ZBM"
"BP","GO:0002902","regulation of B cell apoptotic process","2/78","20/18888",0.1,24.2153846153846,6.6890176346088,0.00304819725101692,0.0148807936345941,0.00859029690345064,"596/581",2,"ZBM"
"BP","GO:0006309","apoptotic DNA fragmentation","2/78","20/18888",0.1,24.2153846153846,6.6890176346088,0.00304819725101692,0.0148807936345941,0.00859029690345064,"581/668",2,"ZBM"
"BP","GO:0060749","mammary gland alveolus development","2/78","20/18888",0.1,24.2153846153846,6.6890176346088,0.00304819725101692,0.0148807936345941,0.00859029690345064,"2099/367",2,"ZBM"
"BP","GO:0061377","mammary gland lobule development","2/78","20/18888",0.1,24.2153846153846,6.6890176346088,0.00304819725101692,0.0148807936345941,0.00859029690345064,"2099/367",2,"ZBM"
"BP","GO:0097284","hepatocyte apoptotic process","2/78","20/18888",0.1,24.2153846153846,6.6890176346088,0.00304819725101692,0.0148807936345941,0.00859029690345064,"5465/5563",2,"ZBM"
"BP","GO:0006935","chemotaxis","7/78","466/18888",0.0150214592274678,3.63750412677451,3.71237732120187,0.00311126966042673,0.0151353153252394,0.00873722568592689,"7040/5747/5054/1906/2152/7474/10013",7,"ZBM"
"BP","GO:0009259","ribonucleotide metabolic process","7/78","466/18888",0.0150214592274678,3.63750412677451,3.71237732120187,0.00311126966042673,0.0151353153252394,0.00873722568592689,"7040/9759/5465/6095/5563/6820/785",7,"ZBM"
"BP","GO:0045598","regulation of fat cell differentiation","4/78","146/18888",0.0273972602739726,6.63435194942044,4.40095397267844,0.00313827694249679,0.0151866268825719,0.00876684651952545,"7040/7474/10013/6095",4,"ZBM"
"BP","GO:0051592","response to calcium ion","4/78","146/18888",0.0273972602739726,6.63435194942044,4.40095397267844,0.00313827694249679,0.0151866268825719,0.00876684651952545,"1906/7474/5563/8644",4,"ZBM"
"BP","GO:0098781","ncRNA transcription","4/78","146/18888",0.0273972602739726,6.63435194942044,4.40095397267844,0.00313827694249679,0.0151866268825719,0.00876684651952545,"2099/7040/367/5465",4,"ZBM"
"BP","GO:0014743","regulation of muscle hypertrophy","3/78","71/18888",0.0422535211267606,10.2318526543879,5.01853826544006,0.00316479004612289,0.0152882004322307,0.00882548230001754,"1906/5578/5465",3,"ZBM"
"BP","GO:0042330","taxis","7/78","468/18888",0.014957264957265,3.62195923734385,3.6986091771743,0.00318565929841161,0.0153354868487015,0.00885277952400701,"7040/5747/5054/1906/2152/7474/10013",7,"ZBM"
"BP","GO:0051960","regulation of nervous system development","7/78","468/18888",0.014957264957265,3.62195923734385,3.6986091771743,0.00318565929841161,0.0153354868487015,0.00885277952400701,"7040/3065/7474/2147/3066/10013/4133",7,"ZBM"
"BP","GO:0035264","multicellular organism growth","4/78","147/18888",0.0272108843537415,6.58922030350602,4.38074434268882,0.00321608418734789,0.0154282860148682,0.00890635008007679,"596/367/8841/9254",4,"ZBM"
"BP","GO:0050714","positive regulation of protein secretion","4/78","147/18888",0.0272108843537415,6.58922030350602,4.38074434268882,0.00321608418734789,0.0154282860148682,0.00890635008007679,"7040/2147/952/1131",4,"ZBM"
"BP","GO:0042698","ovulation cycle","3/78","72/18888",0.0416666666666667,10.0897435897436,4.97609453300376,0.003292662022594,0.0157139456526555,0.00907125399328075,"2099/836/2560",3,"ZBM"
"BP","GO:0051148","negative regulation of muscle cell differentiation","3/78","72/18888",0.0416666666666667,10.0897435897436,4.97609453300376,0.003292662022594,0.0157139456526555,0.00907125399328075,"9759/5465/8841",3,"ZBM"
"BP","GO:1903578","regulation of ATP metabolic process","3/78","72/18888",0.0416666666666667,10.0897435897436,4.97609453300376,0.003292662022594,0.0157139456526555,0.00907125399328075,"9759/5465/5563",3,"ZBM"
"BP","GO:0060560","developmental growth involved in morphogenesis","5/78","243/18888",0.0205761316872428,4.98258942703387,4.02366553564293,0.00332999003452424,0.0158444201487413,0.00914657354190345,"2099/1906/7474/10013/4133",5,"ZBM"
"BP","GO:0070661","leukocyte proliferation","6/78","352/18888",0.0170454545454545,4.12762237762238,3.81427522335962,0.00334243873859932,0.0158444201487413,0.00914657354190345,"596/581/836/5747/3575/952",6,"ZBM"
"BP","GO:0043586","tongue development","2/78","21/18888",0.0952380952380952,23.0622710622711,6.51392617924831,0.00336007031333495,0.0158444201487413,0.00914657354190345,"3065/3066",2,"ZBM"
"BP","GO:0061050","regulation of cell growth involved in cardiac muscle cell development","2/78","21/18888",0.0952380952380952,23.0622710622711,6.51392617924831,0.00336007031333495,0.0158444201487413,0.00914657354190345,"1906/5465",2,"ZBM"
"BP","GO:0071379","cellular response to prostaglandin stimulus","2/78","21/18888",0.0952380952380952,23.0622710622711,6.51392617924831,0.00336007031333495,0.0158444201487413,0.00914657354190345,"5563/8644",2,"ZBM"
"BP","GO:0090043","regulation of tubulin deacetylation","2/78","21/18888",0.0952380952380952,23.0622710622711,6.51392617924831,0.00336007031333495,0.0158444201487413,0.00914657354190345,"10013/5563",2,"ZBM"
"BP","GO:0097049","motor neuron apoptotic process","2/78","21/18888",0.0952380952380952,23.0622710622711,6.51392617924831,0.00336007031333495,0.0158444201487413,0.00914657354190345,"596/581",2,"ZBM"
"BP","GO:0002687","positive regulation of leukocyte migration","4/78","149/18888",0.0268456375838926,6.50077439339184,4.34088375191348,0.00337563137570397,0.015863748128945,0.00915773108447615,"5747/5054/1906/7474",4,"ZBM"
"BP","GO:0050768","negative regulation of neurogenesis","4/78","149/18888",0.0268456375838926,6.50077439339184,4.34088375191348,0.00337563137570397,0.015863748128945,0.00915773108447615,"7474/2147/10013/4133",4,"ZBM"
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","5/78","244/18888",0.0204918032786885,4.96216897856242,4.0113702858907,0.00338885070854923,0.0158988792563801,0.00917801137480416,"596/367/581/5054/3065",5,"ZBM"
"BP","GO:0006801","superoxide metabolic process","3/78","73/18888",0.0410958904109589,9.95152792413066,4.93447420729669,0.00342366322764383,0.0159809440372987,0.00922538524818201,"7040/1906/1728",3,"ZBM"
"BP","GO:0032732","positive regulation of interleukin-1 production","3/78","73/18888",0.0410958904109589,9.95152792413066,4.93447420729669,0.00342366322764383,0.0159809440372987,0.00922538524818201,"841/7474/3066",3,"ZBM"
"BP","GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","3/78","73/18888",0.0410958904109589,9.95152792413066,4.93447420729669,0.00342366322764383,0.0159809440372987,0.00922538524818201,"367/3065/10013",3,"ZBM"
"BP","GO:0007179","transforming growth factor beta receptor signaling pathway","5/78","245/18888",0.0204081632653061,4.94191522762951,3.99914192019216,0.00344845808555738,0.0160571518985846,0.00926937807349081,"7040/5747/3065/5465/3066",5,"ZBM"
"BP","GO:0001890","placenta development","4/78","150/18888",0.0266666666666667,6.4574358974359,4.32122668338682,0.00345739253307674,0.0160571518985846,0.00926937807349081,"841/5747/7421/1594",4,"ZBM"
"BP","GO:0016331","morphogenesis of embryonic epithelium","4/78","150/18888",0.0266666666666667,6.4574358974359,4.32122668338682,0.00345739253307674,0.0160571518985846,0.00926937807349081,"7040/367/836/7474",4,"ZBM"
"BP","GO:0034614","cellular response to reactive oxygen species","4/78","151/18888",0.0264900662251656,6.41467142129394,4.30174781152558,0.00354049280520768,0.0164155512308456,0.00947627272909328,"1906/1728/3066/10013",4,"ZBM"
"BP","GO:0014015","positive regulation of gliogenesis","3/78","74/18888",0.0405405405405405,9.81704781704782,4.89364971826907,0.00355781770323252,0.016468293315297,0.00950671936896139,"7040/3065/3066",3,"ZBM"
"BP","GO:0048738","cardiac muscle tissue development","5/78","248/18888",0.0201612903225806,4.88213399503722,3.96285152883502,0.0036318139641346,0.0167547684212076,0.00967209403080058,"7040/1906/7474/5465/8841",5,"ZBM"
"BP","GO:0048863","stem cell differentiation","5/78","248/18888",0.0201612903225806,4.88213399503722,3.96285152883502,0.0036318139641346,0.0167547684212076,0.00967209403080058,"2099/596/1906/3065/3066",5,"ZBM"
"BP","GO:0019693","ribose phosphate metabolic process","7/78","480/18888",0.0145833333333333,3.53141025641026,3.61754752217287,0.0036610711003807,0.0167819921468198,0.00968780958277777,"7040/9759/5465/6095/5563/6820/785",7,"ZBM"
"BP","GO:0007530","sex determination","2/78","22/18888",0.0909090909090909,22.013986013986,6.35059267267554,0.00368621792820319,0.0167819921468198,0.00968780958277777,"367/668",2,"ZBM"
"BP","GO:0018394","peptidyl-lysine acetylation","2/78","22/18888",0.0909090909090909,22.013986013986,6.35059267267554,0.00368621792820319,0.0167819921468198,0.00968780958277777,"3066/5563",2,"ZBM"
"BP","GO:0030431","sleep","2/78","22/18888",0.0909090909090909,22.013986013986,6.35059267267554,0.00368621792820319,0.0167819921468198,0.00968780958277777,"2903/8911",2,"ZBM"
"BP","GO:0050908","detection of light stimulus involved in visual perception","2/78","22/18888",0.0909090909090909,22.013986013986,6.35059267267554,0.00368621792820319,0.0167819921468198,0.00968780958277777,"785/93589",2,"ZBM"
"BP","GO:0050962","detection of light stimulus involved in sensory perception","2/78","22/18888",0.0909090909090909,22.013986013986,6.35059267267554,0.00368621792820319,0.0167819921468198,0.00968780958277777,"785/93589",2,"ZBM"
"BP","GO:1902644","tertiary alcohol metabolic process","2/78","22/18888",0.0909090909090909,22.013986013986,6.35059267267554,0.00368621792820319,0.0167819921468198,0.00968780958277777,"8644/8912",2,"ZBM"
"BP","GO:2000725","regulation of cardiac muscle cell differentiation","2/78","22/18888",0.0909090909090909,22.013986013986,6.35059267267554,0.00368621792820319,0.0167819921468198,0.00968780958277777,"7040/8841",2,"ZBM"
"BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","6/78","360/18888",0.0166666666666667,4.03589743589744,3.74505731367504,0.00373072077306557,0.0169567078815197,0.00978866845305253,"596/581/5747/952/785/784",6,"ZBM"
"BP","GO:0009411","response to UV","4/78","154/18888",0.025974025974026,6.28971028971029,4.24435189029766,0.00379793310091273,0.0172056936551987,0.00993240149398832,"596/581/836/842",4,"ZBM"
"BP","GO:0071456","cellular response to hypoxia","4/78","154/18888",0.025974025974026,6.28971028971029,4.24435189029766,0.00379793310091273,0.0172056936551987,0.00993240149398832,"596/7040/1906/6095",4,"ZBM"
"BP","GO:0051222","positive regulation of protein transport","5/78","251/18888",0.0199203187250996,4.82378179589335,3.92713972236751,0.00382208279355544,0.0172868058375187,0.00997922545685785,"7040/2147/8841/952/1131",5,"ZBM"
"BP","GO:1903131","mononuclear cell differentiation","7/78","484/18888",0.0144628099173554,3.50222504767959,3.59109859813251,0.00383100957466052,0.0172917969925681,0.00998210672144752,"596/7040/581/3575/9734/9759/6095",7,"ZBM"
"BP","GO:0006081","cellular aldehyde metabolic process","3/78","76/18888",0.0394736842105263,9.5587044534413,4.81428431407538,0.00383568040225319,0.0172917969925681,0.00998210672144752,"8644/8912/2739",3,"ZBM"
"BP","GO:0016125","sterol metabolic process","4/78","155/18888",0.0258064516129032,6.24913151364764,4.22555763925186,0.00388649440200343,0.0174356831519376,0.0100651684760577,"1576/1565/5563/6820",4,"ZBM"
"BP","GO:0030183","B cell differentiation","4/78","155/18888",0.0258064516129032,6.24913151364764,4.22555763925186,0.00388649440200343,0.0174356831519376,0.0100651684760577,"596/581/9734/9759",4,"ZBM"
"BP","GO:0051961","negative regulation of nervous system development","4/78","155/18888",0.0258064516129032,6.24913151364764,4.22555763925186,0.00388649440200343,0.0174356831519376,0.0100651684760577,"7474/2147/10013/4133",4,"ZBM"
"BP","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","5/78","253/18888",0.0197628458498024,4.78564913347522,3.90364499678503,0.00395284045343405,0.0177046316749279,0.0102204254953379,"7040/5747/2147/5465/8644",5,"ZBM"
"BP","GO:0006809","nitric oxide biosynthetic process","3/78","77/18888",0.038961038961039,9.43456543456544,4.77569438011585,0.00397943448980555,0.0177376403667983,0.010239480558564,"1906/1728/6095",3,"ZBM"
"BP","GO:0043536","positive regulation of blood vessel endothelial cell migration","3/78","77/18888",0.038961038961039,9.43456543456544,4.77569438011585,0.00397943448980555,0.0177376403667983,0.010239480558564,"7040/5578/9734",3,"ZBM"
"BP","GO:0061045","negative regulation of wound healing","3/78","77/18888",0.038961038961039,9.43456543456544,4.77569438011585,0.00397943448980555,0.0177376403667983,0.010239480558564,"5054/1906/2147",3,"ZBM"
"BP","GO:0046883","regulation of hormone secretion","5/78","254/18888",0.0196850393700787,4.76680799515445,3.89198976953831,0.00401940882524682,0.0177757691405581,0.0102614913125065,"1906/2147/668/952/1131",5,"ZBM"
"BP","GO:0002834","regulation of response to tumor cell","2/78","23/18888",0.0869565217391304,21.056856187291,6.19773163998889,0.00402651996066832,0.0177757691405581,0.0102614913125065,"7040/1612",2,"ZBM"
"BP","GO:0030220","platelet formation","2/78","23/18888",0.0869565217391304,21.056856187291,6.19773163998889,0.00402651996066832,0.0177757691405581,0.0102614913125065,"836/842",2,"ZBM"
"BP","GO:0051354","negative regulation of oxidoreductase activity","2/78","23/18888",0.0869565217391304,21.056856187291,6.19773163998889,0.00402651996066832,0.0177757691405581,0.0102614913125065,"10013/1594",2,"ZBM"
"BP","GO:0090042","tubulin deacetylation","2/78","23/18888",0.0869565217391304,21.056856187291,6.19773163998889,0.00402651996066832,0.0177757691405581,0.0102614913125065,"10013/5563",2,"ZBM"
"BP","GO:1903579","negative regulation of ATP metabolic process","2/78","23/18888",0.0869565217391304,21.056856187291,6.19773163998889,0.00402651996066832,0.0177757691405581,0.0102614913125065,"9759/5465",2,"ZBM"
"BP","GO:0050853","B cell receptor signaling pathway","3/78","78/18888",0.0384615384615385,9.31360946745562,4.73780210900998,0.0041264335839507,0.018187847389133,0.0104993734167569,"596/581/952",3,"ZBM"
"BP","GO:0045927","positive regulation of growth","5/78","258/18888",0.0193798449612403,4.69290399522958,3.84596950771153,0.00429373689652499,0.0188951728610193,0.0109076940991129,"596/1906/2147/952/9254",5,"ZBM"
